"cohort","timeframe","eventSelector","scanStart","scanEnd","overallEvents","overallUniqueTickers","intervals","requiredObservations","configuredRatio","requiredExpandedIntervals","effectiveRatio","baseline","passEvents","failEvents","unknownEvents","passUniqueTickers","passRate","passUniqueTickerRate","group","horizonSessions","eligible","unavailable","smallSample","meanReturn","positiveReturnRatio","q25Return","medianReturn","q75Return","medianMfe","medianMae"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","0.8333333333333334","5","0.8333333333333334","false","5","1001","0","5","0.004970178926441352","0.008756567425569177","FAIL","20","912","89","false","-0.007444554204373131","0.46381578947368424","-0.06206804701260979","-0.008538955061457187","0.03769765987710416","0.047524938829286656","-0.07025924273939371"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","0.8333333333333334","5","0.8333333333333334","false","5","1001","0","5","0.004970178926441352","0.008756567425569177","FAIL","60","884","117","false","0.05178212027098904","0.6459276018099548","-0.02198224624997891","0.034418377069866946","0.10215385178527753","0.08559803723438675","-0.13789847285988738"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","0.8333333333333334","5","0.8333333333333334","false","5","1001","0","5","0.004970178926441352","0.008756567425569177","FAIL","120","866","135","false","0.18100573882052637","0.851039260969977","0.036062815375137","0.1355974117903297","0.25846978048064073","0.18376754502118642","-0.13845948034960465"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","0.8333333333333334","5","0.8333333333333334","false","5","1001","0","5","0.004970178926441352","0.008756567425569177","FAIL","245","843","158","false","0.4006512188444163","0.8718861209964412","0.0935757767412444","0.274131274131274","0.5135268027340558","0.42211168889893735","-0.14358647096362476"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","0.8333333333333334","5","0.8333333333333334","false","5","1001","0","5","0.004970178926441352","0.008756567425569177","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","0.8333333333333334","5","0.8333333333333334","false","5","1001","0","5","0.004970178926441352","0.008756567425569177","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","0.8333333333333334","5","0.8333333333333334","false","5","1001","0","5","0.004970178926441352","0.008756567425569177","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","0.8333333333333334","5","0.8333333333333334","false","5","1001","0","5","0.004970178926441352","0.008756567425569177","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","PASS","20","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","PASS","60","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","PASS","120","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","PASS","245","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","FAIL","20","916","90","false","-0.007278275630807204","0.4650655021834061","-0.06189998948502934","-0.008374675038770985","0.03859505364385635","0.04784864996334137","-0.07025924273939371"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","FAIL","60","888","118","false","0.05206701846440723","0.6463963963963963","-0.02198224624997891","0.034418377069866946","0.10229751027553957","0.08559803723438675","-0.1377685720568642"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","FAIL","120","870","136","false","0.18161583683980267","0.8505747126436781","0.036062815375137","0.136064979809722","0.2591227849717929","0.18417865558957724","-0.13833252309188138"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","FAIL","245","847","159","false","0.4008596989054822","0.8713105076741441","0.0935757767412444","0.274131274131274","0.5152471270982633","0.42211168889893735","-0.14358647096362476"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","6","7","1","6","1","false","0","1006","0","0","0","0","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","PASS","20","101","8","false","-0.03557922757068776","0.32673267326732675","-0.0829596412556054","-0.043516873889875685","0.021012133767386754","0.04347826086956519","-0.10682492581602376"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","PASS","60","98","11","false","0.026100070234066675","0.6224489795918368","-0.03766298745233271","0.026295171893013225","0.0928131297782242","0.07950084654076317","-0.1443587306229892"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","PASS","120","94","15","false","0.1571739990395267","0.8297872340425532","0.02460105886946168","0.07914090162840992","0.19628550304136155","0.16588157964854267","-0.15839404480616082"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","PASS","245","92","17","false","0.421640263620747","0.8152173913043478","0.044090656620541346","0.3205342255537029","0.475280498664292","0.43927906375274794","-0.18032891133333218"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","FAIL","20","815","82","false","-0.003771041095926288","0.4822085889570552","-0.057293585664042856","-0.004123711340206171","0.04054794520547944","0.04855735397607308","-0.06483790523690769"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","FAIL","60","790","107","false","0.05528823482715833","0.649367088607595","-0.02066495104377572","0.036631356805217896","0.10310049062211069","0.08726382121065379","-0.13610531435140155"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","FAIL","120","776","121","false","0.18457657492385693","0.8530927835051546","0.03814522579057461","0.13901460951432953","0.26185823773708594","0.18779209647318662","-0.13671576294751475"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","FAIL","245","755","142","false","0.3983274976421655","0.8781456953642384","0.09653917246185773","0.2708124999999999","0.5152471270982633","0.4211634640694919","-0.1400709219858156"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.5","4","0.5","false","109","897","0","89","0.10834990059642147","0.15586690017513136","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","PASS","20","13","0","true","0.012762875005939773","0.6153846153846154","-0.0352633870265564","0.03508771929824572","0.05817174515235468","0.06349206349206349","-0.07200587803085967"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","PASS","60","13","0","true","0.03995311125709956","0.6153846153846154","-0.04005224205485414","0.02951269732326689","0.12542372881355934","0.09289617486338808","-0.10582010582010581"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","PASS","120","11","2","true","0.1841040698342936","0.6363636363636364","-0.011953929644095584","0.09152542372881345","0.4308352803979143","0.21584699453551903","-0.11468144044321327"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","PASS","245","11","2","true","0.8765191222838145","0.9090909090909091","0.23035927647845178","0.34665686994856726","0.8140230488475576","0.5158469945355191","-0.2178017532029669"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","FAIL","20","903","90","false","-0.007566797179287501","0.4629014396456257","-0.062209488520632406","-0.008545486914723233","0.03707055471761356","0.04761904761904767","-0.0701785089254463"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","FAIL","60","875","118","false","0.05224699651434437","0.6468571428571429","-0.021904135118827495","0.034482758620689724","0.10195292546119072","0.08549471661863595","-0.13793103448275867"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","FAIL","120","859","134","false","0.1815839735534937","0.8533178114086146","0.03662417884106284","0.13649851632047483","0.25840242583223816","0.18391927083333326","-0.13842975206611574"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","FAIL","245","836","157","false","0.3946010222820831","0.8708133971291866","0.09352517985611519","0.272640226595252","0.512785898839222","0.4211786468570129","-0.14357388859333425"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.75","6","0.75","false","13","993","0","13","0.012922465208747515","0.02276707530647986","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.875","7","0.875","false","0","1006","0","0","0","0","PASS","20","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.875","7","0.875","false","0","1006","0","0","0","0","PASS","60","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.875","7","0.875","false","0","1006","0","0","0","0","PASS","120","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.875","7","0.875","false","0","1006","0","0","0","0","PASS","245","0","0","true","","","","","","",""
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.875","7","0.875","false","0","1006","0","0","0","0","FAIL","20","916","90","false","-0.007278275630807204","0.4650655021834061","-0.06189998948502934","-0.008374675038770985","0.03859505364385635","0.04784864996334137","-0.07025924273939371"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.875","7","0.875","false","0","1006","0","0","0","0","FAIL","60","888","118","false","0.05206701846440723","0.6463963963963963","-0.02198224624997891","0.034418377069866946","0.10229751027553957","0.08559803723438675","-0.1377685720568642"
"Monthly NEAR, 3 months","MONTHLY","NEAR_ENTERED","2025-02-03","2025-05-02","1006","571","8","9","0.875","7","0.875","false","0","1006","0","0","0","0","FAIL","120","870","136","false","0.18161583683980267","0.8505747126436781","0.036062815375137","0.136064979809722","0.2591227849717929","0.18417865558957724","-0.13833252309188138"
