"case","timeframe","eventSelector","sourceJobId","dimensions","cell","eventCount","uniqueTickerCount","horizonSessions","eligibleCount","unavailableCount","smallSample","meanReturn","medianReturn","positiveReturnRatio","q25Return","q75Return","medianMfe","medianMae"
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""MID_HIGH""}","776","342","120","775","1","false","0.03541370798189893","0.015223967990631415","0.5561290322580645","-0.06365210770043112","0.11617416553023319","0.11363636363636354","-0.1387006775607812"
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""MID_HIGH""}","776","342","245","775","1","false","0.17396283549177088","0.10139165009940365","0.7367741935483871","-0.004887960766848609","0.2724053078755819","0.21048573631457201","-0.16470588235294115"
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""HIGH""}","1434","439","20","1434","0","false","0.0008909409598245204","-0.0033468795882642954","0.4790794979079498","-0.04512228145891514","0.04328345552562152","0.04992898848156124","-0.04777267816574021"
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""HIGH""}","1434","439","60","1431","3","false","-0.006431608370335704","-0.022115384615384648","0.4171907756813417","-0.09574343605450736","0.05963329225714609","0.0791701947502117","-0.12172379032258063"
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""HIGH""}","1434","439","120","1426","8","false","0.027146614505048256","0.0065569030177702325","0.520336605890603","-0.08921726830418295","0.09157847879889702","0.10665112823050815","-0.16956697180462854"
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""HIGH""}","1434","439","245","1426","8","false","0.22434187324918084","0.13579325255690944","0.729312762973352","-0.010647068980402352","0.34300800872703535","0.22939098237417976","-0.18834304947231145"
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""UNKNOWN""}","0","0","20","0","0","true","","","","","","",""
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""UNKNOWN""}","0","0","60","0","0","true","","","","","","",""
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""UNKNOWN""}","0","0","120","0","0","true","","","","","","",""
"biweekly1y_near_score","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","scoreBand","{""scoreBand"":""UNKNOWN""}","0","0","245","0","0","true","","","","","","",""
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S1""}","203","130","20","203","0","false","-0.0024188502755646737","-0.008367071524966296","0.4433497536945813","-0.040963203463203424","0.03463295335111982","0.04896377619914283","-0.0535714285714286"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S1""}","203","130","60","203","0","false","-0.015716118003009576","-0.030805316653635617","0.3891625615763547","-0.0978791344123856","0.058266352302361324","0.07230936174410574","-0.15102040816326534"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S1""}","203","130","120","203","0","false","0.008731337720758668","-0.00499146197294098","0.4876847290640394","-0.09934161819143311","0.08221729735032246","0.09663865546218497","-0.1656976744186046"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S1""}","203","130","245","203","0","false","0.15623012227005847","0.09603220241518118","0.6896551724137931","-0.031742206420978525","0.23379286558113788","0.19028174765210282","-0.18388429752066116"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S2""}","91","64","20","91","0","false","0.012626398325558742","0.02316602316602312","0.5604395604395604","-0.02712683514028108","0.06267873918631528","0.05298823529411756","-0.04230118443316411"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S2""}","91","64","60","91","0","false","-0.002606092121079076","-0.029874213836478036","0.3956043956043956","-0.08277613897082925","0.060950633300080326","0.08422459893048129","-0.10783055198973046"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S2""}","91","64","120","91","0","false","0.05652831623350678","0.01412429378531077","0.5604395604395604","-0.06909164287928837","0.1016898742922221","0.10214007782101175","-0.13438256658595638"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S2""}","91","64","245","91","0","false","0.20393235044261435","0.14205607476635507","0.7582417582417582","0.0026113848546814866","0.26997250513108473","0.22512896094325718","-0.17567567567567566"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S3""}","11","6","20","11","0","true","0.0023396661190320145","-0.03380782918149461","0.45454545454545453","-0.041040699262496594","0.05186973305440201","0.06946526736631675","-0.050761421319796995"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S3""}","11","6","60","11","0","true","0.055266369421852264","0.09018036072144286","0.7272727272727273","-0.028055456664510536","0.12653734351999635","0.11222444889779548","-0.0625"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S3""}","11","6","120","11","0","true","0.06294844476641291","0.12693653173413288","0.7272727272727273","-0.012563440901255607","0.17049825174825173","0.2012987012987013","-0.0625"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S3""}","11","6","245","11","0","true","0.14234272469071996","0.20714285714285707","0.8181818181818182","0.10864710002641031","0.22189289848318572","0.29335332333833075","-0.0625"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S4""}","3","2","20","3","0","true","-0.010803426996848256","0.002005012531328232","0.6666666666666666","-0.02273780381185525","0.007535169582246981","0.045226130653266416","-0.010025062656641603"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S4""}","3","2","60","3","0","true","0.02101500976936906","0.056140350877192935","0.6666666666666666","-0.017472460220318287","0.07706515031296834","0.11457286432160796","-0.010025062656641603"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S4""}","3","2","120","3","0","true","0.06249411411743888","0.14673366834170865","0.6666666666666666","0.0060218729305442364","0.1610861324164684","0.20551378446115298","-0.010025062656641603"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S4""}","3","2","245","3","0","true","0.12703498501229504","0.19348370927318292","0.6666666666666666","0.08075348254356823","0.2065408496114658","0.29724310776942353","-0.010025062656641603"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S5""}","10","8","20","10","0","true","0.0400020483138389","0.03277898455234096","0.7","-0.019913187518571657","0.09472174283639734","0.054967845481679434","-0.0411871703916491"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S5""}","10","8","60","10","0","true","0.0345961506820495","0.019046226066849137","0.5","-0.05170015132074193","0.10589279017272729","0.09119973318086516","-0.11695035495065281"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S5""}","10","8","120","10","0","true","-0.02369710566285945","0.00765630079445534","0.5","-0.0776121343325416","0.04102908869626931","0.10868233833350105","-0.2085188617958174"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S5""}","10","8","245","10","0","true","0.1853465118942252","0.16728017220223945","0.8","0.04275340404502348","0.3436926651583096","0.2947197331426208","-0.21296099628503423"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S6""}","41","19","20","41","0","false","-0.014792718477559712","-0.0019863164864268867","0.43902439024390244","-0.03217821782178221","0.024697580645161255","0.03297244094488194","-0.04691629955947141"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S6""}","41","19","60","41","0","false","-0.06636305719903673","-0.1124845488257108","0.17073170731707318","-0.13965087281795507","-0.04022988505747127","0.0402833111996459","-0.22512162759840781"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S6""}","41","19","120","41","0","false","0.05816194909270821","0.02490421455938696","0.5609756097560976","-0.06907967336128895","0.14340344168260044","0.12944444444444447","-0.22819383259911896"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""S6""}","41","19","245","41","0","false","0.27609247796765285","0.2350325008552856","0.8048780487804879","0.04105054071948788","0.47132169576059857","0.4774652660115215","-0.23443303473891197"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""UNKNOWN""}","1","1","20","1","0","true","0.050515463917525816","0.050515463917525816","1","0.050515463917525816","0.050515463917525816","0.05309278350515467","-0.10360824742268038"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""UNKNOWN""}","1","1","60","1","0","true","-0.02989690721649485","-0.02989690721649485","0","-0.02989690721649485","-0.02989690721649485","0.06494845360824741","-0.10360824742268038"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""UNKNOWN""}","1","1","120","1","0","true","0.03247422680412382","0.03247422680412382","1","0.03247422680412382","0.03247422680412382","0.06494845360824741","-0.10360824742268038"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S1"",""stage:monthA"":""UNKNOWN""}","1","1","245","1","0","true","0.1268041237113402","0.1268041237113402","1","0.1268041237113402","0.1268041237113402","0.1902061855670103","-0.10360824742268038"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S1""}","221","131","20","221","0","false","0.012180014732651333","0.003005657708627929","0.5520361990950227","-0.022632168326751967","0.045360290305857864","0.048119692680954396","-0.03579952267303099"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S1""}","221","131","60","221","0","false","-0.029882783040033042","-0.03562340966921118","0.29411764705882354","-0.09579100145137875","0.028309104820198883","0.07582515611061558","-0.14116034719049797"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S1""}","221","131","120","221","0","false","0.018039611010993415","0.009218825812712383","0.5475113122171946","-0.07152145643693109","0.08894536213468873","0.10991636798088411","-0.16929698708751795"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S1""}","221","131","245","221","0","false","0.16137983637560582","0.057172921781830865","0.6561085972850679","-0.0402449693788276","0.30243902439024395","0.1843033509700176","-0.18833658438151613"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S2""}","133","89","20","133","0","false","-0.0028032865453247787","0.0025188916876575096","0.5112781954887218","-0.044690446904468994","0.03992740471869327","0.05103857566765568","-0.043055555555555514"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S2""}","133","89","60","133","0","false","-0.00914296105888611","-0.002849002849002802","0.49624060150375937","-0.08475426278836506","0.07104755419362174","0.07669760625305333","-0.12096138691883374"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S2""}","133","89","120","133","0","false","0.04372815578847061","0.021189055749845753","0.5413533834586466","-0.07961783439490444","0.10977894342450356","0.11228813559322037","-0.18701044386422971"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S2""}","133","89","245","133","0","false","0.2105874916325867","0.033729398236872266","0.6165413533834586","-0.04429390307451797","0.31029692654974816","0.1714992927864214","-0.2003518029903254"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S3""}","2","2","20","2","0","true","0.003029428208460694","0.003029428208460694","0.5","-0.011976751759223442","0.01803560817614483","0.07095473731661339","-0.09593036870514127"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S3""}","2","2","60","2","0","true","-0.04584884728418043","-0.04584884728418043","0.5","-0.0889384798669898","-0.0027592147013710544","0.07095473731661339","-0.20411309962883606"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S3""}","2","2","120","2","0","true","0.12062682215743448","0.12062682215743448","1","0.10198007774538398","0.13927356656948497","0.139284726369033","-0.20411309962883606"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S3""}","2","2","245","2","0","true","0.5532884087369888","0.5532884087369888","1","0.4467122315793787","0.6598645858945988","0.7025864024611567","-0.20411309962883606"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S4""}","0","0","20","0","0","true","","","","","","",""
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S4""}","0","0","60","0","0","true","","","","","","",""
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S4""}","0","0","120","0","0","true","","","","","","",""
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S4""}","0","0","245","0","0","true","","","","","","",""
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S5""}","4","3","20","4","0","true","0.11260458884024016","0.11797772006560958","1","0.07290511642642167","0.15767719247942807","0.15409148897393843","-0.012035633979433247"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S5""}","4","3","60","4","0","true","0.049665083043414715","-0.014071450105517025","0.5","-0.0557306791981273","0.09132431213602499","0.2045197740112994","-0.10223876656634462"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S5""}","4","3","120","4","0","true","0.12875901427404915","0.06012285055529154","0.75","0.019468834790473316","0.16941303003886737","0.2045197740112994","-0.10223876656634462"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S5""}","4","3","245","4","0","true","0.03158075409933403","-0.03008254571695096","0.25","-0.0519437989794059","0.053442007361788973","0.2045197740112994","-0.253946828868234"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S6""}","7","4","20","7","0","true","0.05050060475130737","0.049984281672430075","0.8571428571428571","0.033292569664065574","0.08913633638726648","0.0974710221285564","-0.036152153410877075"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S6""}","7","4","60","7","0","true","0.0008556050485795584","0.02827537759044607","0.5714285714285714","-0.04207916447252941","0.06498331305837413","0.12417478780257785","-0.224952741020794"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S6""}","7","4","120","7","0","true","0.23203794055564494","0.2657182999648753","1","0.17627237648122862","0.3108467484994757","0.3056080655324511","-0.224952741020794"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""S6""}","7","4","245","7","0","true","0.7941866361932312","0.8924866394215656","0.8571428571428571","0.7264996953875523","1.0620701919742492","1.0315955766192735","-0.22665828355862938"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""UNKNOWN""}","0","0","20","0","0","true","","","","","","",""
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""UNKNOWN""}","0","0","60","0","0","true","","","","","","",""
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""UNKNOWN""}","0","0","120","0","0","true","","","","","","",""
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S2"",""stage:monthA"":""UNKNOWN""}","0","0","245","0","0","true","","","","","","",""
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S1""}","148","89","20","148","0","false","0.0008572956897227246","0.0050827442593162075","0.5202702702702703","-0.033742157832795355","0.04057244460183773","0.05074107987085508","-0.039629747813616056"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S1""}","148","89","60","148","0","false","0.00541378844940957","-0.00996207575223701","0.4391891891891892","-0.07420048923010883","0.07026526298892394","0.0834009586855371","-0.09162840817135398"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S1""}","148","89","120","147","1","false","0.055116184951328126","0.02066115702479343","0.5578231292517006","-0.06751129673076828","0.1481381700136608","0.10400000000000009","-0.10858271749469528"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S1""}","148","89","245","147","1","false","0.2572145042427011","0.1627463445645263","0.8095238095238095","0.018538474864881582","0.42685243876800183","0.2599366865986634","-0.15748031496062997"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S2""}","410","223","20","410","0","false","0.003682821403954417","0.006756437853908448","0.5414634146341464","-0.033703704200742396","0.05004973003694224","0.05427303574889886","-0.038040936860919805"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S2""}","410","223","60","410","0","false","-0.0054932635596672596","-0.017048904073043436","0.44146341463414634","-0.08654118445623865","0.0682535481499828","0.08649590770071236","-0.10519409778467292"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S2""}","410","223","120","408","2","false","0.03201546263980167","0.016749903373040942","0.5588235294117647","-0.09089937207355589","0.09871394210628753","0.11226636832099968","-0.14342475426024298"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S2""}","410","223","245","408","2","false","0.1879640365354893","0.11243617240811898","0.7009803921568627","-0.029304185977556213","0.28934714560218194","0.2058275462962963","-0.17726153119411547"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S3""}","28","18","20","28","0","true","-0.005109339571772191","-0.00890518596123624","0.4642857142857143","-0.05660086453523386","0.05652971016359021","0.04736958724220752","-0.049638455739525356"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S3""}","28","18","60","28","0","true","0.012176491327974905","0.0024871854341412813","0.5","-0.07044754964366398","0.026350554680574623","0.06518848365101182","-0.08316759564020759"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S3""}","28","18","120","28","0","true","0.06336550442219804","0.06465150204400116","0.6428571428571429","-0.042422971263424814","0.13195246742728095","0.13359040529856647","-0.16347497399281258"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S3""}","28","18","245","28","0","true","0.16664290668660056","0.14671749475988327","0.8928571428571429","0.09959285901369452","0.27710277781674286","0.30464834397613916","-0.17687822469395964"
"biweekly1y_near_weekA_monthA","BIWEEKLY","NEAR_ENTERED","4a2eca50-9d21-4e17-b604-5b57aa1beea1","stage:weekA x stage:monthA","{""stage:weekA"":""S3"",""stage:monthA"":""S4""}","1","1","20","1","0","true","-0.004780114722753304","-0.004780114722753304","0","-0.004780114722753304","-0.004780114722753304","0.012906309751434142","-0.050764818355640506"
